type,sample_num,K,res
ws,446,1,180.0441757085414
heur,446,1,170.3475543245587
cs,446,2,13.10657458759068
ws,446,2,18.79466949707432
heur,446,2,18.49657848709492
cs,446,3,6.137052799407549
ws,446,3,6.6857139445683
heur,446,3,7.972511068718131
cs,446,4,4.257613923105792
ws,446,4,4.5900540918711705
heur,446,4,5.526781518499698
cs,446,5,1.8446295769061458
ws,446,5,1.1679709693625213
heur,446,5,2.0208852137207174
cs,447,1,205.99772342829374
ws,447,1,181.02213654677095
heur,447,1,171.19357777911276
cs,447,2,13.167637706785985
ws,447,2,18.95265823868954
heur,447,2,18.559721630994993
cs,447,3,6.212482233710911
ws,447,3,6.720203106126821
heur,447,3,8.058343344025724
cs,447,4,4.292767802947057
ws,447,4,4.607965575924144
heur,447,4,5.567904217866065
cs,447,5,1.866826553253688
ws,447,5,1.212876654058634
heur,447,5,2.043885035430768
cs,448,1,203.24418439508958
ws,448,1,177.7562370584039
heur,448,1,168.25016556402358
cs,448,2,12.389725853553823
ws,448,2,18.088331479710256
heur,448,2,17.595495788680783
cs,448,3,6.018302645046151
ws,448,3,6.536903369921898
heur,448,3,7.8347411250519015
cs,448,4,4.16970634463515
ws,448,4,4.485056234230022
heur,448,4,5.42507382136452
cs,448,5,1.8755808718424714
ws,448,5,1.1948988165600736
heur,448,5,2.053197801138154
cs,449,1,204.49316769651017
ws,449,1,179.24042130332347
heur,449,1,169.692857862494
cs,449,2,12.754702557981616
ws,449,2,18.373537059920498
heur,449,2,18.03069482788879
cs,449,3,6.171557108637933
ws,449,3,6.701056549740108
heur,449,3,8.010186123889516
cs,449,4,4.2673166447915065
ws,449,4,4.581420178672841
heur,449,4,5.53752471715071
cs,449,5,1.8988142308126161
ws,449,5,1.2071344310722871
heur,449,5,2.0774785393534474
cs,450,1,205.6779228654277
ws,450,1,180.64581000219974
heur,450,1,170.95433496598974
cs,450,2,13.070246000527227
ws,450,2,18.765458849063545
heur,450,2,18.46641450036517
cs,450,3,6.047874043711443
ws,450,3,6.603212177098526
heur,450,3,7.871063461965199
cs,450,4,4.200385499385997
ws,450,4,4.5353616594023105
heur,450,4,5.461383129535612
cs,450,5,1.8133663242112417
ws,450,5,1.111951552893056
heur,450,5,1.9880998549917983
cs,451,1,205.9774098081337
ws,451,1,180.88860804188178
heur,451,1,171.13925551509445
cs,451,2,12.879250129449652
ws,451,2,18.461009823639074
heur,451,2,18.202489645461654
cs,451,3,5.812570526426533
ws,451,3,6.525757391243823
heur,451,3,7.590298572674363
cs,451,4,4.0971738532645166
ws,451,4,4.477698938714409
heur,451,4,5.334611908558077
cs,451,5,1.7547864123815602
ws,451,5,0.9694838819104029
heur,451,5,1.9043490142876793
cs,452,1,206.21917215327989
ws,452,1,180.98062565158193
heur,452,1,171.26208652666935
cs,452,2,13.003776553077184
ws,452,2,18.590342849238016
heur,452,2,18.29530118435804
cs,452,3,5.78186346748014
ws,452,3,6.55278498341019
heur,452,3,7.549839376479528
cs,452,4,4.082940545178418
ws,452,4,4.471811184270638
heur,452,4,5.314266428677688
cs,452,5,1.7206017700060614
ws,452,5,0.9314347064397155
heur,452,5,1.8448639450366333
cs,453,1,204.86722702949965
ws,453,1,179.82952972623644
heur,453,1,170.05711023892118
cs,453,2,12.88425024268637
ws,453,2,18.533218644890425
heur,453,2,18.243295816624162
cs,453,3,5.973658525883629
ws,453,3,6.577688575214222
heur,453,3,7.785993802271676
cs,453,4,4.1763846466871435
ws,453,4,4.532357150051847
heur,453,4,5.4316226859655306
cs,453,5,1.8082748352218432
ws,453,5,1.0800878847815085
heur,453,5,1.9830752750376577
cs,454,1,206.6687812314899
ws,454,1,181.46464804635355
heur,454,1,171.7724896953448
cs,454,2,13.044883939941217
ws,454,2,18.553678250637994
heur,454,2,18.29647392475741
cs,454,3,6.006223178938623
ws,454,3,6.738769567326508
heur,454,3,7.809484391811097
cs,454,4,4.198772704314507
ws,454,4,4.563047605909475
heur,454,4,5.448429830798964
cs,454,5,1.780198222060502
ws,454,5,1.0144952956556796
heur,454,5,1.90531014894193
cs,455,1,205.41657558686973
ws,455,1,180.36006713688394
heur,455,1,170.66451658411515
cs,455,2,12.982588576944822
ws,455,2,18.668726105108885
heur,455,2,18.355558777325655
cs,455,3,6.045297339066384
ws,455,3,6.603171285991796
heur,455,3,7.867814145794654
cs,455,4,4.202459879203303
ws,455,4,4.539955137676497
heur,455,4,5.4632268903333525
cs,455,5,1.8220529736915185
ws,455,5,1.123840051669328
heur,455,5,1.9972781862697346
cs,456,1,206.8503005609022
ws,456,1,181.45071086181588
heur,456,1,171.82074322019793
cs,456,2,12.43170777546804
ws,456,2,18.029837802657696
heur,456,2,17.59661660997875
cs,456,3,5.538514368083493
ws,456,3,6.461224790255965
heur,456,3,7.288188262051834
cs,456,4,3.9552009984283467
ws,456,4,4.373550783900712
heur,456,4,5.165590868266403
cs,456,5,1.6277205882900874
ws,456,5,0.8307401793423899
heur,456,5,1.7484735909442333
cs,457,1,204.67268751578533
ws,457,1,179.57850907043337
heur,457,1,169.7454656791949
cs,457,2,12.531929319182801
ws,457,2,18.21538549126393
heur,457,2,17.82046060625824
cs,457,3,5.813798693259137
ws,457,3,6.453976595641858
heur,457,3,7.602655421637267
cs,457,4,4.086420299625473
ws,457,4,4.45067453052076
heur,457,4,5.326589692868797
cs,457,5,1.7869173855231308
ws,457,5,1.0257893603470758
heur,457,5,1.9607490782991237
cs,458,1,206.88563994496815
ws,458,1,181.73495091438596
heur,458,1,172.15302400492612
cs,458,2,13.374492936279296
ws,458,2,19.20770857548788
heur,458,2,18.777911867944027
cs,458,3,6.406650630555483
ws,458,3,6.883904405353974
heur,458,3,8.238878164397173
cs,458,4,4.394984327870835
ws,458,4,4.697720044545669
heur,458,4,5.663377303065323
cs,458,5,1.9637763880953982
ws,458,5,1.3859866598095933
heur,458,5,2.163674280316625
cs,459,1,205.71640243056862
ws,459,1,180.6690009968215
heur,459,1,171.00813997328905
cs,459,2,13.19004330830742
ws,459,2,18.776381600577437
heur,459,2,18.627964606626268
cs,459,3,5.983981017468537
ws,459,3,6.619758465272098
heur,459,3,7.798818564038641
cs,459,4,4.182080358178165
ws,459,4,4.541804426774228
heur,459,4,5.4390708671384544
cs,459,5,1.7813473357815452
ws,459,5,1.0432185376328986
heur,459,5,1.9547866981645226
cs,460,1,206.89148901760305
ws,460,1,181.66150516899174
heur,460,1,172.0967172830526
cs,460,2,13.80546849989286
ws,460,2,19.47586504840615
heur,460,2,19.28601882403559
cs,460,3,6.5325280158629235
ws,460,3,7.012503800688003
heur,460,3,8.384105324422368
cs,460,4,4.470738785339152
ws,460,4,4.777299452351513
heur,460,4,5.743564908751125
cs,460,5,2.028149397047939
ws,460,5,1.4308712381591702
heur,460,5,2.234691255291171
cs,461,1,205.92706618338926
ws,461,1,180.59923238696533
heur,461,1,171.09795193018687
cs,461,2,12.702719392998258
ws,461,2,18.338477105117597
heur,461,2,18.026666517874247
cs,461,3,5.892634543517571
ws,461,3,6.515627900665892
heur,461,3,7.693117752969221
cs,461,4,4.134714744966162
ws,461,4,4.498771559264828
heur,461,4,5.38259313197328
cs,461,5,1.7981559671548373
ws,461,5,1.0528469061165278
heur,461,5,1.9725425468221895
cs,462,1,206.3624526299359
ws,462,1,181.41769664370017
heur,462,1,171.58738936127423
cs,462,2,12.854451179753841
ws,462,2,18.302993838545117
heur,462,2,18.171337000154978
cs,462,3,5.33547226223839
ws,462,3,6.2751535765232695
heur,462,3,7.058639456543521
cs,462,4,3.8681069079337678
ws,462,4,4.295467761884242
heur,462,4,5.074717911788302
cs,462,5,1.476953790769192
ws,462,5,0.727685559940208
heur,462,5,1.5850315397429815
cs,463,1,205.64913403296046
ws,463,1,180.63394716407672
heur,463,1,170.9050976465822
cs,463,2,13.002200806064948
ws,463,2,18.62760911673607
heur,463,2,18.40258469817401
cs,463,3,5.920170832493154
ws,463,3,6.539313677563527
heur,463,3,7.725559311171097
cs,463,4,4.140556744523474
ws,463,4,4.499658790022491
heur,463,4,5.391131478331532
cs,463,5,1.7751090019556024
ws,463,5,1.0278969617386011
heur,463,5,1.9482310396167741
cs,464,1,206.13469347259286
ws,464,1,181.06857756279487
heur,464,1,171.37495590348902
cs,464,2,13.154593664673918
ws,464,2,18.87149017980676
heur,464,2,18.549259278815587
cs,464,3,6.179715584645634
ws,464,3,6.71858875567079
heur,464,3,8.021113467677399
cs,464,4,4.28092284722669
ws,464,4,4.60785369370985
heur,464,4,5.553767501602363
cs,464,5,1.8561295353044525
ws,464,5,1.1899085970105812
heur,464,5,2.0328631772944856
cs,465,1,203.7677501200748
ws,465,1,178.69599918291814
heur,465,1,168.80692636781396
cs,465,2,12.557363016102311
ws,465,2,18.306871497433388
heur,465,2,17.821282874248517
cs,465,3,5.991421326323287
ws,465,3,6.58753358333666
heur,465,3,7.804930870922662
cs,465,4,4.1982724999063405
ws,465,4,4.554121287783226
heur,465,4,5.4547639979340925
cs,465,5,1.852958149576149
ws,465,5,1.132870961065185
heur,465,5,2.0300751047420587
cs,466,1,205.78034088853246
ws,466,1,180.68808351111326
heur,466,1,170.96549690517745
cs,466,2,13.066269067184173
ws,466,2,18.597354349553154
heur,466,2,18.508604511121796
cs,466,3,5.773861398774124
ws,466,3,6.482304761008065
heur,466,3,7.55908743946423
cs,466,4,4.07568609204536
ws,466,4,4.46528939993462
heur,466,4,5.31456745647805
cs,466,5,1.7209015344635266
ws,466,5,0.9175896144138793
heur,466,5,1.8914478867137632
cs,467,1,205.1970520900794
ws,467,1,180.18576438540757
heur,467,1,170.4687320311624
cs,467,2,12.92871798017214
ws,467,2,18.56376189608511
heur,467,2,18.309831550511245
cs,467,3,5.918914722511391
ws,467,3,6.519668424703264
heur,467,3,7.723868844234482
cs,467,4,4.134458162380198
ws,467,4,4.4880646680649
heur,467,4,5.384375162417473
cs,467,5,1.7808168139576235
ws,467,5,1.0430430755093743
heur,467,5,1.9541708893898408
cs,468,1,203.9327570188172
ws,468,1,178.88662649627082
heur,468,1,169.22626045016904
cs,468,2,12.35371502437376
ws,468,2,17.975818280181446
heur,468,2,17.56968490177218
cs,468,3,5.896306861833307
ws,468,3,6.442057285063907
heur,468,3,7.695816346443307
cs,468,4,4.087258018102954
ws,468,4,4.40397564515637
heur,468,4,5.331058452558755
cs,468,5,1.8307133160317344
ws,468,5,1.1143888654461158
heur,468,5,2.0060920663648028
cs,469,1,204.7286106176207
ws,469,1,179.37060122638135
heur,469,1,169.81850951279844
cs,469,2,12.262950060155626
ws,469,2,17.850831956198945
heur,469,2,17.395130408362174
cs,469,3,5.522925396196286
ws,469,3,6.375672858364292
heur,469,3,7.257704741633094
cs,469,4,3.951130800934764
ws,469,4,4.3593512805898476
heur,469,4,5.15916204377528
cs,469,5,1.6896332683491437
ws,469,5,0.8673371739599546
heur,469,5,1.81406964397955
cs,470,1,205.47469300900605
ws,470,1,180.41504192053134
heur,470,1,170.74796959790058
cs,470,2,13.026192047125424
ws,470,2,18.68081635403012
heur,470,2,18.42359904245475
cs,470,3,5.975447023122742
ws,470,3,6.5563919937407995
heur,470,3,7.7885499676901935
cs,470,4,4.162001954528987
ws,470,4,4.507204342035104
heur,470,4,5.4168210824834855
cs,470,5,1.7909697836429066
ws,470,5,1.0682082819074663
heur,470,5,1.9647200214768856
cs,471,1,206.4314751656022
ws,471,1,181.44787994471602
heur,471,1,171.7246667321757
cs,471,2,13.352400528315743
ws,471,2,19.014560475738865
heur,471,2,18.805841006042044
cs,471,3,6.1460395985385015
ws,471,3,6.720628507436752
heur,471,3,7.983595323955904
cs,471,4,4.26515133834953
ws,471,4,4.60164835302316
heur,471,4,5.535942164162691
cs,471,5,1.8233151062733504
ws,471,5,1.1313390711270321
heur,471,5,1.998540267160361
cs,472,1,205.38210293009587
ws,472,1,180.31992985816876
heur,472,1,170.62179214913138
cs,472,2,13.001948062184448
ws,472,2,18.644911851813887
heur,472,2,18.397563546111574
cs,472,3,5.949302263382589
ws,472,3,6.548048471365824
heur,472,3,7.758718344204333
cs,472,4,4.153334544316384
ws,472,4,4.506220158191974
heur,472,4,5.406217551103918
cs,472,5,1.784910114059031
ws,472,5,1.0495349077456335
heur,472,5,1.9584604128733403
cs,473,1,204.48249122301198
ws,473,1,179.50574537423083
heur,473,1,169.5617982856762
cs,473,2,12.677493309680955
ws,473,2,18.365651860938762
heur,473,2,18.00933061768275
cs,473,3,5.794404020796954
ws,473,3,6.462122855119115
heur,473,3,7.581093367603419
cs,473,4,4.0820909266051455
ws,473,4,4.455259392685388
heur,473,4,5.321359374235517
cs,473,5,1.7666365014373784
ws,473,5,0.9822598688779006
heur,473,5,1.9394911220788047
cs,474,1,205.99478686419206
ws,474,1,181.08000572871777
heur,474,1,171.21008012512152
cs,474,2,13.204728861047228
ws,474,2,18.89857469269957
heur,474,2,18.636539139315428
cs,474,3,6.04964988980902
ws,474,3,6.641637058709396
heur,474,3,7.873565286214212
cs,474,4,4.215181096203004
ws,474,4,4.563825605267074
heur,474,4,5.477642570012656
cs,474,5,1.8027290013265098
ws,474,5,1.0759685636588863
heur,474,5,1.9771282887704629
cs,475,1,205.4800594297187
ws,475,1,180.52670686179172
heur,475,1,170.79625012227822
cs,475,2,13.169152867989602
ws,475,2,18.85619627814734
heur,475,2,18.583981969990983
cs,475,3,6.095187008788554
ws,475,3,6.6371252705380925
heur,475,3,7.925194352171903
cs,475,4,4.224446468929284
ws,475,4,4.553311445648365
heur,475,4,5.48957345204186
cs,475,5,1.8205907147749611
ws,475,5,1.133665854126589
heur,475,5,1.995558609652124
cs,476,1,203.5882738581538
ws,476,1,178.52031816994324
heur,476,1,168.81528793801095
cs,476,2,12.550593188023873
ws,476,2,18.0543061018277
heur,476,2,17.746655867003163
cs,476,3,5.540670168353006
ws,476,3,6.4718766078715335
heur,476,3,7.293243065791032
cs,476,4,3.9387453271150483
ws,476,4,4.3530778754165524
heur,476,4,5.148571407222486
cs,476,5,1.605031249382711
ws,476,5,0.8375506031295148
heur,476,5,1.7260694527468765
cs,477,1,206.53577784410268
ws,477,1,181.45024686849194
heur,477,1,171.84978202492852
cs,477,2,12.97835866352654
ws,477,2,18.49691902725759
heur,477,2,18.30910583749535
cs,477,3,5.847190446896826
ws,477,3,6.558054295938829
heur,477,3,7.627871574013945
cs,477,4,4.1104426619331775
ws,477,4,4.48590419920649
heur,477,4,5.349833113561568
cs,477,5,1.755696789523679
ws,477,5,0.9883188234168638
heur,477,5,1.9003341518437695
cs,478,1,205.8282937922357
ws,478,1,180.939433159928
heur,478,1,171.20013378584073
cs,478,2,13.3116829040886
ws,478,2,18.88906673830061
heur,478,2,18.689722111918847
cs,478,3,6.181153804510956
ws,478,3,6.762735446601144
heur,478,3,8.012113893092527
cs,478,4,4.270180190013448
ws,478,4,4.588642682675699
heur,478,4,5.537950100302717
cs,478,5,1.8423071171046697
ws,478,5,1.1478895907240547
heur,478,5,1.997006911875266
cs,479,1,205.45148020688129
ws,479,1,180.31699424195347
heur,479,1,170.67068704615164
cs,479,2,13.212168877991632
ws,479,2,18.80709418329489
heur,479,2,18.652415952562496
cs,479,3,6.001012760401672
ws,479,3,6.611015723963094
heur,479,3,7.818261863934515
cs,479,4,4.176808255988679
ws,479,4,4.522631702615937
heur,479,4,5.434359065481065
cs,479,5,1.7825727736941535
ws,479,5,1.0630469106483071
heur,479,5,1.9558733980426022
cs,480,1,203.56907246723793
ws,480,1,178.48771969793927
heur,480,1,168.90958616609257
cs,480,2,12.769994123678265
ws,480,2,18.15844263849275
heur,480,2,17.93411499944401
cs,480,3,5.9787586190574915
ws,480,3,6.7050122705021415
heur,480,3,7.787315995356029
cs,480,4,4.146219061818214
ws,480,4,4.489654248889203
heur,480,4,5.390141504336388
cs,480,5,1.7541924168894478
ws,480,5,1.0181681190371181
heur,480,5,1.8772038468425811
cs,481,1,205.78554655268775
ws,481,1,180.6700855367316
heur,481,1,170.9613622913969
cs,481,2,12.95233841363468
ws,481,2,18.694575048716718
heur,481,2,18.30197625788304
cs,481,3,6.107609654053625
ws,481,3,6.671891791266309
heur,481,3,7.938448225361388
cs,481,4,4.240984544724195
ws,481,4,4.5727928155616135
heur,481,4,5.507163991051096
cs,481,5,1.8510332350005796
ws,481,5,1.166614217311972
heur,481,5,2.0276526858937136
cs,482,1,207.04653693046254
ws,482,1,182.5401623186802
heur,482,1,172.34724048013086
cs,482,2,13.372399171203057
ws,482,2,18.977755184955
heur,482,2,18.760762172838007
cs,482,3,5.690157274081918
ws,482,3,6.618722660102582
heur,482,3,7.468209434067173
cs,482,4,4.048282299572634
ws,482,4,4.476759126459896
heur,482,4,5.275567876245619
cs,482,5,1.5791419134106752
ws,482,5,0.8224721228714198
heur,482,5,1.6995161719498568
cs,483,1,208.33590166592987
ws,483,1,182.98769117677577
heur,483,1,173.33199669370245
cs,483,2,13.454873912979513
ws,483,2,19.128997730248823
heur,483,2,18.914517404414195
cs,483,3,6.147996203808769
ws,483,3,6.782774038243547
heur,483,3,7.982077686721817
cs,483,4,4.279520972863538
ws,483,4,4.628937142188581
heur,483,4,5.550133040458016
cs,483,5,1.8170490203462195
ws,483,5,1.0992627392578846
heur,483,5,1.9850116211727806
cs,484,1,207.68823179827265
ws,484,1,182.44321677789026
heur,484,1,172.84179204122066
cs,484,2,13.754248993510952
ws,484,2,19.375032454873818
heur,484,2,19.307615118617957
cs,484,3,6.1886376516858945
ws,484,3,6.694826248490908
heur,484,3,8.033384717986117
cs,484,4,4.285540024021844
ws,484,4,4.615311514611403
heur,484,4,5.560777884772828
cs,484,5,1.7976708523817193
ws,484,5,1.1157122741647814
heur,484,5,1.9714712147250408
cs,485,1,206.2198387721758
ws,485,1,180.8686930228351
heur,485,1,171.3798545926449
cs,485,2,13.529096434847569
ws,485,2,19.090024208718386
heur,485,2,19.03766392491386
cs,485,3,6.081762578252383
ws,485,3,6.617454148239014
heur,485,3,7.911592200804059
cs,485,4,4.232119984577638
ws,485,4,4.5790292408448785
heur,485,4,5.498343168468636
cs,485,5,1.781402063699565
ws,485,5,1.078478381052749
heur,485,5,1.9553284930706805
cs,486,1,205.5244323746579
ws,486,1,180.467293851789
heur,486,1,170.75609704968616
cs,486,2,12.97881167699151
ws,486,2,18.65270128953099
heur,486,2,18.35930863354958
cs,486,3,5.998540174199523
ws,486,3,6.574770214786199
heur,486,3,7.8146435871748565
cs,486,4,4.178866926650928
ws,486,4,4.523813838265995
heur,486,4,5.435795666775922
cs,486,5,1.805242087990088
ws,486,5,1.0880780316384242
heur,486,5,1.979730316155892
cs,487,1,207.40312692760227
ws,487,1,182.13801873309768
heur,487,1,172.55162980720883
cs,487,2,13.090690798410563
ws,487,2,18.65852112687191
heur,487,2,18.416120639930917
cs,487,3,6.369179621706265
ws,487,3,6.860575624123492
heur,487,3,8.194157564013848
cs,487,4,4.3742648777307185
ws,487,4,4.665308184176852
heur,487,4,5.6385209854454725
cs,487,5,1.9516254377959665
ws,487,5,1.2801616934965003
heur,487,5,2.150873522284336
cs,488,1,206.18953138136155
ws,488,1,181.26324660201743
heur,488,1,171.51854281422078
cs,488,2,13.10872451699003
ws,488,2,18.730196968464682
heur,488,2,18.54186352725505
cs,488,3,5.883885280875557
ws,488,3,6.5270376500187295
heur,488,3,7.684541946081269
cs,488,4,4.1171001608429405
ws,488,4,4.4791267136936606
heur,488,4,5.364578907965548
cs,488,5,1.7510815425610944
ws,488,5,0.9875279017063395
heur,488,5,1.922888241981288
cs,489,1,206.54150303480446
ws,489,1,181.64263417304412
heur,489,1,171.89898179278222
cs,489,2,12.98275876671905
ws,489,2,18.645266528177135
heur,489,2,18.379208234091735
cs,489,3,5.908944593301358
ws,489,3,6.52535929354119
heur,489,3,7.712701102663376
cs,489,4,4.132217931407273
ws,489,4,4.489642052966222
heur,489,4,5.381624120222
cs,489,5,1.7727547662497525
ws,489,5,1.020845857832188
heur,489,5,1.9457469018273645
cs,490,1,207.19916452966388
ws,490,1,182.16726460229728
heur,490,1,172.39813275343676
cs,490,2,13.42139268986212
ws,490,2,19.123563095835586
heur,490,2,18.841671619453507
cs,490,3,6.413292063012904
ws,490,3,6.922340084704327
heur,490,3,8.26709652983321
cs,490,4,4.415404644380168
ws,490,4,4.719658172675903
heur,490,4,5.697726602648489
cs,490,5,1.9214033352334747
ws,490,5,1.292035678234624
heur,490,5,2.109570865158153
cs,491,1,205.18941574965802
ws,491,1,179.9696116493909
heur,491,1,170.27285838443038
cs,491,2,12.884364990716914
ws,491,2,18.485373663195833
heur,491,2,18.137812794260988
cs,491,3,5.820154920438156
ws,491,3,6.533412695800466
