sample_num,K,sched,resid
7782,10,silver,4.430876736092932e-09
7783,1,silver,118.95987823457519
7783,2,silver,10.297837895551329
7783,3,silver,0.166879791084885
7783,4,silver,0.06947488767081234
7783,5,silver,0.0004359777434917018
7783,6,silver,7.10164332386986e-05
7783,7,silver,1.5144946304690744e-06
7783,8,silver,9.795041125674013e-07
7783,9,silver,2.829930283289784e-08
7783,10,silver,4.396457175242047e-09
7784,1,silver,119.0531997076401
7784,2,silver,10.249152578130444
7784,3,silver,0.16617781220820388
7784,4,silver,0.06870214157432274
7784,5,silver,0.0004437148933010023
7784,6,silver,7.07019731727886e-05
7784,7,silver,1.5351669128358572e-06
7784,8,silver,9.55209221515458e-07
7784,9,silver,3.126064624489494e-08
7784,10,silver,4.518117024689713e-09
7785,1,silver,119.0502546460829
7785,2,silver,10.283778112113692
7785,3,silver,0.16698657261586136
7785,4,silver,0.06938676632730421
7785,5,silver,0.00043782615543653825
7785,6,silver,7.098457562241866e-05
7785,7,silver,1.5119672680180458e-06
7785,8,silver,9.696727368809924e-07
7785,9,silver,2.8639890779078106e-08
7785,10,silver,4.407970201566766e-09
7786,1,silver,119.12449583560114
7786,2,silver,10.307064995690165
7786,3,silver,0.16785663929223615
7786,4,silver,0.06971292911952087
7786,5,silver,0.0004436810232876128
7786,6,silver,7.133839792568748e-05
7786,7,silver,1.5517244701966691e-06
7786,8,silver,9.784791382631178e-07
7786,9,silver,3.107512479039209e-08
7786,10,silver,4.540358948772501e-09
7787,1,silver,119.02479951309031
7787,2,silver,10.277130368437245
7787,3,silver,0.16733448431829914
7787,4,silver,0.06936946287494825
7787,5,silver,0.0004429755231946497
7787,6,silver,7.125864824276382e-05
7787,7,silver,1.5423603209625326e-06
7787,8,silver,9.802839060255357e-07
7787,9,silver,3.017159192703488e-08
7787,10,silver,4.486951153582075e-09
7788,1,silver,119.05360968396272
7788,2,silver,10.285251764865254
7788,3,silver,0.16690612286171716
7788,4,silver,0.06931531159585125
7788,5,silver,0.00043997194485422713
7788,6,silver,7.09416056803884e-05
7788,7,silver,1.5278100446429065e-06
7788,8,silver,9.683302028087276e-07
7788,9,silver,2.997429758717331e-08
7788,10,silver,4.471881113967396e-09
7789,1,silver,118.99907962999836
7789,2,silver,10.28454238781524
7789,3,silver,0.16702198970135412
7789,4,silver,0.0693240993326478
7789,5,silver,0.00043981162682803075
7789,6,silver,7.113397918356124e-05
7789,7,silver,1.5238129432626475e-06
7789,8,silver,9.756129606706407e-07
7789,9,silver,2.9120235820050922e-08
7789,10,silver,4.4341387934797775e-09
7790,1,silver,119.12444415009585
7790,2,silver,10.268832635321687
7790,3,silver,0.16746842421265293
7790,4,silver,0.06944988894701394
7790,5,silver,0.00044160644289700085
7790,6,silver,7.113846113233424e-05
7790,7,silver,1.5287891681766974e-06
7790,8,silver,9.787121800118472e-07
7790,9,silver,2.9175593087729312e-08
7790,10,silver,4.430917035537193e-09
7791,1,silver,119.1745905379368
7791,2,silver,10.290630005461585
7791,3,silver,0.16726744092624252
7791,4,silver,0.06932132292315281
7791,5,silver,0.00044446059421564694
7791,6,silver,7.129573998684148e-05
7791,7,silver,1.5515996925907896e-06
7791,8,silver,9.762390226820281e-07
7791,9,silver,3.118575707453157e-08
7791,10,silver,4.539783542432781e-09
7792,1,silver,119.10501120226905
7792,2,silver,10.264658926137118
7792,3,silver,0.167626633230345
7792,4,silver,0.06932140938485601
7792,5,silver,0.0004458477272949287
7792,6,silver,7.12210997242068e-05
7792,7,silver,1.5471141794714973e-06
7792,8,silver,9.81433834123544e-07
7792,9,silver,3.0248859803492807e-08
7792,10,silver,4.4812160244173575e-09
7793,1,silver,119.08638057993622
7793,2,silver,10.267096131876297
7793,3,silver,0.166787509562301
7793,4,silver,0.06915725770257905
7793,5,silver,0.0004383456067167237
7793,6,silver,7.09175447586445e-05
7793,7,silver,1.5044591377371002e-06
7793,8,silver,9.673837517977406e-07
7793,9,silver,2.8093320768838553e-08
7793,10,silver,4.373173793190872e-09
7794,1,silver,119.23605684331554
7794,2,silver,10.289867386320838
7794,3,silver,0.16689094069561164
7794,4,silver,0.06922307796206342
7794,5,silver,0.00043872709805047597
7794,6,silver,7.102965175054247e-05
7794,7,silver,1.5029657797268414e-06
7794,8,silver,9.592887225601224e-07
7794,9,silver,2.849340871148342e-08
7794,10,silver,4.4038950817624515e-09
7795,1,silver,119.09642686445501
7795,2,silver,10.258258761615096
7795,3,silver,0.16570584738427105
7795,4,silver,0.06876252391636327
7795,5,silver,0.000436732698189202
7795,6,silver,7.08115320700622e-05
7795,7,silver,1.512786906000038e-06
7795,8,silver,9.735726944333646e-07
7795,9,silver,2.8505251315223427e-08
7795,10,silver,4.391416119925129e-09
7796,1,silver,119.01004249727858
7796,2,silver,10.28713665515576
7796,3,silver,0.16734433498328374
7796,4,silver,0.06940539877714447
7796,5,silver,0.0004438740354552449
7796,6,silver,7.131825646478896e-05
7796,7,silver,1.5542207751513558e-06
7796,8,silver,9.82339451377148e-07
7796,9,silver,3.103724890566152e-08
7796,10,silver,4.5328929542702585e-09
7797,1,silver,119.02357652349647
7797,2,silver,10.26774421321917
7797,3,silver,0.16628374409240707
7797,4,silver,0.06904649756425396
7797,5,silver,0.00043772857946583406
7797,6,silver,7.082236300780057e-05
7797,7,silver,1.5164816780860073e-06
7797,8,silver,9.698762059554271e-07
7797,9,silver,2.9004446960983885e-08
7797,10,silver,4.420302584224308e-09
7798,1,silver,118.99735107726755
7798,2,silver,10.289961883232273
7798,3,silver,0.16728010546310929
7798,4,silver,0.06945627313501766
7798,5,silver,0.00044143387814326825
7798,6,silver,7.124942533971764e-05
7798,7,silver,1.5392336991064788e-06
7798,8,silver,9.77228421042219e-07
7798,9,silver,3.027043016942218e-08
7798,10,silver,4.4966252124316355e-09
7799,1,silver,119.04239642299257
7799,2,silver,10.27656672397382
7799,3,silver,0.16689865227908085
7799,4,silver,0.06926828817782116
7799,5,silver,0.00044046625155508534
7799,6,silver,7.095049882748472e-05
7799,7,silver,1.5275035546134811e-06
7799,8,silver,9.679361251969294e-07
7799,9,silver,2.992385603046679e-08
7799,10,silver,4.468472492086862e-09
7800,1,silver,119.00694131736716
7800,2,silver,10.279499616407959
7800,3,silver,0.16698571914826915
7800,4,silver,0.06929826417545423
7800,5,silver,0.00044290914439921975
7800,6,silver,7.134342570459646e-05
7800,7,silver,1.560206742828759e-06
7800,8,silver,9.953330997062293e-07
7800,9,silver,3.0722405418308064e-08
7800,10,silver,4.515130788069891e-09
7801,1,silver,119.01229858669278
7801,2,silver,10.2785578522213
7801,3,silver,0.16681971154752034
7801,4,silver,0.06935093298815048
7801,5,silver,0.0004368124647204928
7801,6,silver,7.110924965095438e-05
7801,7,silver,1.5158051195656245e-06
7801,8,silver,9.837935957307567e-07
7801,9,silver,2.8083666912623633e-08
7801,10,silver,4.382769454354705e-09
7802,1,silver,118.83090081969102
7802,2,silver,10.261483416097258
7802,3,silver,0.1667323806140845
7802,4,silver,0.06924819455532784
7802,5,silver,0.0004373415612541801
7802,6,silver,7.121852676907006e-05
7802,7,silver,1.515747737915714e-06
7802,8,silver,9.815856978118361e-07
7802,9,silver,2.821561040433058e-08
7802,10,silver,4.3916186490491275e-09
7803,1,silver,119.05224091030519
7803,2,silver,10.280399473950757
7803,3,silver,0.167000609589165
7803,4,silver,0.06930124711375783
7803,5,silver,0.00044068480342808534
7803,6,silver,7.114407187517726e-05
7803,7,silver,1.5316176697523602e-06
7803,8,silver,9.776680753565332e-07
7803,9,silver,2.960256787771803e-08
7803,10,silver,4.456884917409408e-09
7804,1,silver,119.03639177586105
7804,2,silver,10.281279648509162
7804,3,silver,0.16701604153102342
7804,4,silver,0.06929052357664163
7804,5,silver,0.00044102460369697895
7804,6,silver,7.113214616042318e-05
7804,7,silver,1.532088925158566e-06
7804,8,silver,9.758857908342626e-07
7804,9,silver,2.974134376654316e-08
7804,10,silver,4.46336531732213e-09
7805,1,silver,119.05399143080038
7805,2,silver,10.282596012724404
7805,3,silver,0.16701797666748175
7805,4,silver,0.06928754294797906
7805,5,silver,0.00044124255460388674
7805,6,silver,7.11370188908651e-05
7805,7,silver,1.533201354081281e-06
7805,8,silver,9.75143819026972e-07
7805,9,silver,2.9874319808298474e-08
7805,10,silver,4.4704943906630194e-09
7806,1,silver,119.04982402978887
7806,2,silver,10.267071531649062
7806,3,silver,0.1666433720688815
7806,4,silver,0.06912216830811922
7806,5,silver,0.00043879531058677333
7806,6,silver,7.097178945344218e-05
7806,7,silver,1.5157292733887601e-06
7806,8,silver,9.747493222439969e-07
7806,9,silver,2.8530004408771965e-08
7806,10,silver,4.395659232491749e-09
7807,1,silver,119.06045648760781
7807,2,silver,10.283262264549494
7807,3,silver,0.16695060993714061
7807,4,silver,0.06931720459269775
7807,5,silver,0.00043964503944202783
7807,6,silver,7.110731074457557e-05
7807,7,silver,1.526548407195838e-06
7807,8,silver,9.778816499692486e-07
7807,9,silver,2.922158183257762e-08
7807,10,silver,4.436985812036819e-09
7808,1,silver,119.04871247039446
7808,2,silver,10.281309188174168
7808,3,silver,0.16701649335263088
7808,4,silver,0.0692871924168308
7808,5,silver,0.0004411800096880832
7808,6,silver,7.114245189345185e-05
7808,7,silver,1.5331213942133023e-06
7808,8,silver,9.760385197627148e-07
7808,9,silver,2.9809100235644187e-08
7808,10,silver,4.4670992612895634e-09
7809,1,silver,119.1136802295528
7809,2,silver,10.280924826993243
7809,3,silver,0.16698502669607307
7809,4,silver,0.06943141546547069
7809,5,silver,0.0004356338893735935
7809,6,silver,7.105870000979797e-05
7809,7,silver,1.5005335622394696e-06
7809,8,silver,9.733684129617035e-07
7809,9,silver,2.753215377009515e-08
7809,10,silver,4.3591759049149825e-09
7810,1,silver,119.08539150773093
7810,2,silver,10.295874623428602
7810,3,silver,0.16759539421600525
7810,4,silver,0.06955771817279194
7810,5,silver,0.00044097547809597245
7810,6,silver,7.120926375856722e-05
7810,7,silver,1.5216799245031835e-06
7810,8,silver,9.6471492572623e-07
7810,9,silver,2.9633207129135428e-08
7810,10,silver,4.4650289663811986e-09
7811,1,silver,119.05031064955598
7811,2,silver,10.282975910134386
7811,3,silver,0.1671763964756246
7811,4,silver,0.06934400946513437
7811,5,silver,0.0004409925679970632
7811,6,silver,7.118797799780804e-05
7811,7,silver,1.5291370826988352e-06
7811,8,silver,9.759971937289506e-07
7811,9,silver,2.949420559677423e-08
7811,10,silver,4.4518124323975135e-09
7812,1,silver,119.0198976468219
7812,2,silver,10.257927986371499
7812,3,silver,0.16627773402626278
7812,4,silver,0.06900124612103795
7812,5,silver,0.0004384501531773065
7812,6,silver,7.078566006867823e-05
7812,7,silver,1.5162721384946991e-06
7812,8,silver,9.652825726820692e-07
7812,9,silver,2.9298114245624694e-08
7812,10,silver,4.429447872972535e-09
7813,1,silver,119.05646187031945
7813,2,silver,10.274911065232356
7813,3,silver,0.16691050397142904
7813,4,silver,0.06917884230806343
7813,5,silver,0.0004415765760029904
7813,6,silver,7.101880379689985e-05
7813,7,silver,1.5284011658783943e-06
7813,8,silver,9.682700521391736e-07
7813,9,silver,2.99030948164611e-08
7813,10,silver,4.466350722266832e-09
7814,1,silver,119.1514271925521
7814,2,silver,10.272110377557846
7814,3,silver,0.16662036644473027
7814,4,silver,0.0692118640139734
7814,5,silver,0.00043745651936493373
7814,6,silver,7.103631774689507e-05
7814,7,silver,1.5176876663539232e-06
7814,8,silver,9.842146317969568e-07
7814,9,silver,2.8112971627328554e-08
7814,10,silver,4.380432535643834e-09
7815,1,silver,118.97985052784473
7815,2,silver,10.279602984711437
7815,3,silver,0.1670238795849876
7815,4,silver,0.06920627388487786
7815,5,silver,0.00044358886489125895
7815,6,silver,7.111470289049879e-05
7815,7,silver,1.5445338170755616e-06
7815,8,silver,9.717736975465418e-07
7815,9,silver,3.0938200970039674e-08
7815,10,silver,4.520285779482441e-09
7816,1,silver,119.0418931032907
7816,2,silver,10.28510086689245
7816,3,silver,0.16721964687157312
7816,4,silver,0.06936735333267963
7816,5,silver,0.00044174084466520636
7816,6,silver,7.118425052944398e-05
7816,7,silver,1.53412869076468e-06
7816,8,silver,9.739048744206203e-07
7816,9,silver,3.001109392250051e-08
7816,10,silver,4.47937249626994e-09
7817,1,silver,119.23150410047577
7817,2,silver,10.313676416728018
7817,3,silver,0.16775308844381115
7817,4,silver,0.06972000412085975
7817,5,silver,0.00044311283619605197
7817,6,silver,7.151380406041918e-05
7817,7,silver,1.55822123109406e-06
7817,8,silver,9.897039259040406e-07
7817,9,silver,3.094198606394189e-08
7817,10,silver,4.538916350597486e-09
7818,1,silver,119.07984587985078
7818,2,silver,10.279430345683325
7818,3,silver,0.16665909796833156
7818,4,silver,0.06909999414352191
7818,5,silver,0.0004415527626371562
7818,6,silver,7.107681716858173e-05
7818,7,silver,1.5361313707606916e-06
7818,8,silver,9.733819133887756e-07
7818,9,silver,3.026488272709379e-08
7818,10,silver,4.485221923233613e-09
7819,1,silver,118.85795436092512
7819,2,silver,10.289129028590452
7819,3,silver,0.167236557160729
7819,4,silver,0.06950806866280476
7819,5,silver,0.0004396047914388069
7819,6,silver,7.12791014941013e-05
7819,7,silver,1.5345527359413777e-06
7819,8,silver,9.879085917462502e-07
7819,9,silver,2.9195846234802936e-08
7819,10,silver,4.444818898829398e-09
7820,1,silver,119.17953319271007
7820,2,silver,10.299895991761884
7820,3,silver,0.1676678370220885
7820,4,silver,0.06952367743577666
7820,5,silver,0.00044467146472184114
7820,6,silver,7.141679444663582e-05
7820,7,silver,1.5547267334904154e-06
7820,8,silver,9.841532932031523e-07
7820,9,silver,3.0889379725925994e-08
7820,10,silver,4.527587848039174e-09
7821,1,silver,119.03799440455106
7821,2,silver,10.279555026159466
7821,3,silver,0.16697532869629667
7821,4,silver,0.06926768740145066
7821,5,silver,0.00044108656895618293
7821,6,silver,7.112300101770924e-05
7821,7,silver,1.5324973346573658e-06
7821,8,silver,9.75883687871061e-07
7821,9,silver,2.97697909162007e-08
7821,10,silver,4.464190638528441e-09
7822,1,silver,119.056561041056
7822,2,silver,10.278404944295593
7822,3,silver,0.16680035947875257
7822,4,silver,0.06930475053995357
7822,5,silver,0.00043804013260696203
7822,6,silver,7.109292344682024e-05
7822,7,silver,1.52099461389523e-06
7822,8,silver,9.807509257982987e-07
7822,9,silver,2.8651266773663524e-08
7822,10,silver,4.409375884001953e-09
7823,1,silver,119.03009608079574
7823,2,silver,10.284683608194271
7823,3,silver,0.16704643680296802
7823,4,silver,0.06930372576338617
7823,5,silver,0.00044207686170220494
7823,6,silver,7.121954532176741e-05
7823,7,silver,1.5428970359044038e-06
7823,8,silver,9.796207713350513e-07
7823,9,silver,3.036013935004775e-08
7823,10,silver,4.4968074087041464e-09
7824,1,silver,119.08787843735652
7824,2,silver,10.284702970137262
7824,3,silver,0.16692702551660307
7824,4,silver,0.06928082672072154
7824,5,silver,0.00044108127298010804
7824,6,silver,7.113264090610211e-05
7824,7,silver,1.537615967244087e-06
7824,8,silver,9.806464434743044e-07
7824,9,silver,2.988339080228397e-08
7824,10,silver,4.469489490247539e-09
7825,1,silver,119.0494902431454
7825,2,silver,10.291104081703427
7825,3,silver,0.16698791500576188
7825,4,silver,0.06931202382173283
7825,5,silver,0.00044032430398741886
7825,6,silver,7.103677182678791e-05
7825,7,silver,1.5261463701227433e-06
7825,8,silver,9.688545952555171e-07
7825,9,silver,2.976746164313609e-08
7825,10,silver,4.4651494565003735e-09
7826,1,silver,119.01646610004512
7826,2,silver,10.271922547963879
7826,3,silver,0.16681348913675467
7826,4,silver,0.06920157645545073
7826,5,silver,0.00044052901748751653
7826,6,silver,7.097229317098232e-05
7826,7,silver,1.5280406019446675e-06
7826,8,silver,9.7249370401299e-07
7826,9,silver,2.9652046007858796e-08
7826,10,silver,4.451491234308554e-09
7827,1,silver,118.94237622509452
7827,2,silver,10.264137305540752
7827,3,silver,0.1669539803170221
7827,4,silver,0.06925492302499386
7827,5,silver,0.0004406389613306224
7827,6,silver,7.126186338577488e-05
7827,7,silver,1.5360978683914795e-06
7827,8,silver,9.846905738926527e-07
7827,9,silver,2.9559592576269274e-08
7827,10,silver,4.455307992937562e-09
7828,1,silver,119.06365198953775
7828,2,silver,10.280087262890474
7828,3,silver,0.16683474581902022
7828,4,silver,0.0691671867720519
7828,5,silver,0.00044197107434424966
7828,6,silver,7.107707936099011e-05
7828,7,silver,1.5373591394112624e-06
7828,8,silver,9.728058656367532e-07
7828,9,silver,3.0361846327641464e-08
7828,10,silver,4.491355510010758e-09
7829,1,silver,119.02348211150166
7829,2,silver,10.2782491828356
7829,3,silver,0.16624007931295337
7829,4,silver,0.06915365504593703
7829,5,silver,0.00043715699296035957
7829,6,silver,7.088571009818199e-05
7829,7,silver,1.5288928159896915e-06
7829,8,silver,9.851176755583954e-07
7829,9,silver,2.9123077658224757e-08
7829,10,silver,4.423963147897082e-09
7830,1,silver,118.99245203378472
7830,2,silver,10.283549515783056
7830,3,silver,0.16718599421450434
7830,4,silver,0.06932044031905496
7830,5,silver,0.0004407146496461855
7830,6,silver,7.118734824658507e-05
7830,7,silver,1.5211453664067193e-06
7830,8,silver,9.670472510378723e-07
7830,9,silver,2.9419651449464732e-08
7830,10,silver,4.45304621122329e-09
7831,1,silver,119.1338553000374
7831,2,silver,10.2876821551304
7831,3,silver,0.16719312752271057
7831,4,silver,0.06933318795419699
7831,5,silver,0.00044224312792548866
7831,6,silver,7.128149433933714e-05
7831,7,silver,1.5390064954368415e-06
7831,8,silver,9.795151240214057e-07
7831,9,silver,3.0004347934940994e-08
7831,10,silver,4.4813136337200595e-09
7832,1,silver,119.06696186211194
7832,2,silver,10.280837451841517
7832,3,silver,0.16695935403123602
7832,4,silver,0.069278407062072
7832,5,silver,0.00044065441225880973
7832,6,silver,7.111171620914599e-05
7832,7,silver,1.5305917947035266e-06
7832,8,silver,9.75865991979625e-07
7832,9,silver,2.963692661040464e-08
7832,10,silver,4.457876577233749e-09
7833,1,silver,119.102577654276
7833,2,silver,10.283889420674505
7833,3,silver,0.16719988598774937
7833,4,silver,0.06929105494847557
7833,5,silver,0.0004424376045507707
7833,6,silver,7.119586989449273e-05
7833,7,silver,1.533843618971281e-06
7833,8,silver,9.736907573239547e-07
7833,9,silver,2.992854572561567e-08
7833,10,silver,4.474083251512374e-09
7834,1,silver,119.06649972499429
7834,2,silver,10.276013285213315
7834,3,silver,0.16680505573513224
7834,4,silver,0.06922295903009598
7834,5,silver,0.000437184810591027
7834,6,silver,7.092062676154714e-05
7834,7,silver,1.4984710604468158e-06
7834,8,silver,9.64646216794849e-07
7834,9,silver,2.7863337330326922e-08
7834,10,silver,4.364987695071762e-09
7835,1,silver,118.99027599823096
7835,2,silver,10.275990352502548
7835,3,silver,0.16645875715020242
7835,4,silver,0.06921208970067963
7835,5,silver,0.00043747358573583957
7835,6,silver,7.093507724025022e-05
7835,7,silver,1.52395691935399e-06
7835,8,silver,9.780609223622873e-07
7835,9,silver,2.915771980445966e-08
7835,10,silver,4.430011229243972e-09
7836,1,silver,119.13766469984192
7836,2,silver,10.293824988302596
7836,3,silver,0.166754400872379
7836,4,silver,0.06924734631402105
7836,5,silver,0.0004409830375914126
7836,6,silver,7.11422252936381e-05
7836,7,silver,1.543184149758997e-06
7836,8,silver,9.73488180089841e-07
7836,9,silver,3.092334086525963e-08
7836,10,silver,4.530366485386843e-09
7837,1,silver,119.01847546630164
7837,2,silver,10.28610342606734
7837,3,silver,0.16712181304113236
7837,4,silver,0.06932781228495563
7837,5,silver,0.0004423033819615701
7837,6,silver,7.113647149158364e-05
7837,7,silver,1.5395679558542854e-06
7837,8,silver,9.697992173585408e-07
7837,9,silver,3.075002722519627e-08
7837,10,silver,4.516095639069671e-09
7838,1,silver,119.05362306490288
7838,2,silver,10.283539696039314
7838,3,silver,0.16714510436892308
7838,4,silver,0.0693777445917748
7838,5,silver,0.00044107613196315404
7838,6,silver,7.115554584677219e-05
7838,7,silver,1.5342487470571103e-06
7838,8,silver,9.7651659486606e-07
7838,9,silver,2.989884006359215e-08
7838,10,silver,4.4726164433535665e-09
7839,1,silver,119.05272625023903
7839,2,silver,10.289888533827613
7839,3,silver,0.16714038383187502
7839,4,silver,0.06974234505095578
7839,5,silver,0.0004323862571098868
7839,6,silver,7.141964496775751e-05
7839,7,silver,1.5044656535816063e-06
7839,8,silver,9.957573286153811e-07
7839,9,silver,2.6571722303613456e-08
7839,10,silver,4.32879337156612e-09
7840,1,silver,119.04620971379771
7840,2,silver,10.281580909664598
7840,3,silver,0.16702215060133618
7840,4,silver,0.069290400574333
7840,5,silver,0.0004412172345428764
7840,6,silver,7.114857243712022e-05
7840,7,silver,1.5335302889361406e-06
7840,8,silver,9.761758676969928e-07
7840,9,silver,2.9833943127337017e-08
7840,10,silver,4.46855980384829e-09
7841,1,silver,119.11447193355504
7841,2,silver,10.284374622233099
7841,3,silver,0.16655839240452286
7841,4,silver,0.06929687523500347
7841,5,silver,0.00043752868536009606
7841,6,silver,7.107527952188838e-05
7841,7,silver,1.5340416906428972e-06
7841,8,silver,9.949162650836928e-07
7841,9,silver,2.8874560314800325e-08
7841,10,silver,4.416996089485002e-09
7842,1,silver,119.07078824082538
7842,2,silver,10.278477414872881
7842,3,silver,0.16665546880435092
7842,4,silver,0.06918344326070965
7842,5,silver,0.00043968476327294493
7842,6,silver,7.102673291458808e-05
7842,7,silver,1.5285390212280573e-06
7842,8,silver,9.767610807145089e-07
7842,9,silver,2.944907658866394e-08
7842,10,silver,4.445675998485622e-09
7843,1,silver,119.02439332613369
7843,2,silver,10.280950131270584
7843,3,silver,0.1669938182835188
7843,4,silver,0.06928323884649948
7843,5,silver,0.0004411122783615504
7843,6,silver,7.112795784679091e-05
7843,7,silver,1.5330672541353019e-06
7843,8,silver,9.752091571292814e-07
7843,9,silver,2.986707069328131e-08
7843,10,silver,4.47004434387847e-09
7844,1,silver,119.06989918148116
7844,2,silver,10.267672037609561
7844,3,silver,0.16666813897619517
7844,4,silver,0.06895166509680054
7844,5,silver,0.0004438153441881555
7844,6,silver,7.102740740467725e-05
7844,7,silver,1.5411528362750172e-06
7844,8,silver,9.680896825351028e-07
7844,9,silver,3.087509280025679e-08
7844,10,silver,4.512739933776741e-09
7845,1,silver,118.99904980599987
7845,2,silver,10.26801794746524
7845,3,silver,0.16661747240098662
7845,4,silver,0.06921614467173913
7845,5,silver,0.00043822852114789863
7845,6,silver,7.094491925562818e-05
7845,7,silver,1.5239529986025044e-06
7845,8,silver,9.79775110276308e-07
7845,9,silver,2.8961177892839547e-08
7845,10,silver,4.41788417348861e-09
7846,1,silver,119.12137940794779
7846,2,silver,10.300964778316152
7846,3,silver,0.16693647431760258
7846,4,silver,0.0693233565828536
7846,5,silver,0.00044052451803118487
7846,6,silver,7.124475980114447e-05
7846,7,silver,1.5366255247243274e-06
7846,8,silver,9.77739872078241e-07
7846,9,silver,3.0071725845294274e-08
7846,10,silver,4.488754920593706e-09
7847,1,silver,119.0604312288212
7847,2,silver,10.281596341676195
7847,3,silver,0.16710076145718772
7847,4,silver,0.06931774743239881
7847,5,silver,0.000441472918034931
7847,6,silver,7.117768073434071e-05
7847,7,silver,1.5345966221222628e-06
7847,8,silver,9.775452273205196e-07
7847,9,silver,2.980777682810681e-08
7847,10,silver,4.467765249230541e-09
7848,1,silver,119.03841878741375
7848,2,silver,10.278839271429597
7848,3,silver,0.16694433928042618
7848,4,silver,0.06926298660176747
7848,5,silver,0.0004407922840086485
7848,6,silver,7.111461587952541e-05
7848,7,silver,1.5312760344617754e-06
7848,8,silver,9.761176871899522e-07
7848,9,silver,2.9670622408061997e-08
7848,10,silver,4.4590206215132285e-09
7849,1,silver,119.0027594565495
7849,2,silver,10.28396916055029
7849,3,silver,0.16710375754576157
7849,4,silver,0.0693443482588432
7849,5,silver,0.00044130249283957836
7849,6,silver,7.116641900764275e-05
7849,7,silver,1.533106731347425e-06
7849,8,silver,9.727792661956123e-07
7849,9,silver,3.00545428232787e-08
7849,10,silver,4.480133484520746e-09
7850,1,silver,119.24524893531598
7850,2,silver,10.28674349955781
7850,3,silver,0.1674832975031919
7850,4,silver,0.06951471520671851
7850,5,silver,0.0004413636311555143
7850,6,silver,7.135123211016894e-05
7850,7,silver,1.5374452865299498e-06
7850,8,silver,9.901798506175239e-07
7850,9,silver,2.9203227793441404e-08
7850,10,silver,4.439353400037423e-09
7851,1,silver,118.91702224330396
7851,2,silver,10.289146199066565
7851,3,silver,0.1679151691326554
7851,4,silver,0.0696523785219344
7851,5,silver,0.00044175365155405504
7851,6,silver,7.13335730945354e-05
7851,7,silver,1.5215672373003408e-06
7851,8,silver,9.695048440683164e-07
7851,9,silver,2.9222320318331328e-08
7851,10,silver,4.445412889565479e-09
7852,1,silver,119.01203287950885
7852,2,silver,10.268615881995938
7852,3,silver,0.16675766642791512
7852,4,silver,0.06915840432763251
7852,5,silver,0.0004387262657225224
7852,6,silver,7.11629521264632e-05
7852,7,silver,1.5166356881379942e-06
7852,8,silver,9.831733342398035e-07
7852,9,silver,2.8083937773002266e-08
7852,10,silver,4.376552233494339e-09
7853,1,silver,119.03344162319986
7853,2,silver,10.284143133134702
7853,3,silver,0.16699645669724741
7853,4,silver,0.06928075028448182
7853,5,silver,0.00044159144126117725
7853,6,silver,7.119973930878633e-05
7853,7,silver,1.5385496336088211e-06
7853,8,silver,9.793174665713044e-07
7853,9,silver,3.002179719142509e-08
7853,10,silver,4.480141042183781e-09
7854,1,silver,119.03231016103526
7854,2,silver,10.30268511133075
7854,3,silver,0.1669820606555834
7854,4,silver,0.06939612185682717
7854,5,silver,0.0004394122608261417
7854,6,silver,7.113590659728023e-05
7854,7,silver,1.5269091942808705e-06
7854,8,silver,9.718031783016884e-07
7854,9,silver,2.9756441234026402e-08
7854,10,silver,4.467032817494158e-09
7855,1,silver,119.0890112049806
7855,2,silver,10.285884580898557
7855,3,silver,0.166871823187016
7855,4,silver,0.06933385614803717
7855,5,silver,0.00043704210867297807
7855,6,silver,7.100344589883797e-05
7855,7,silver,1.5065607057271964e-06
7855,8,silver,9.692262531369176e-07
7855,9,silver,2.8289273414209792e-08
7855,10,silver,4.3907175476305e-09
7856,1,silver,119.24069343671704
7856,2,silver,10.285241694153944
7856,3,silver,0.16653478119295165
7856,4,silver,0.06920494829077665
7856,5,silver,0.0004367270030404907
7856,6,silver,7.087097925294486e-05
7856,7,silver,1.5078799013645012e-06
7856,8,silver,9.685444572543288e-07
7856,9,silver,2.8458533336921427e-08
7856,10,silver,4.393999049433296e-09
7857,1,silver,118.95801470036426
7857,2,silver,10.24316613344075
7857,3,silver,0.16636098013244657
7857,4,silver,0.06895688439058568
7857,5,silver,0.00043967153503385125
7857,6,silver,7.080322145271906e-05
7857,7,silver,1.5208534343138456e-06
7857,8,silver,9.721414424303166e-07
7857,9,silver,2.907720439817434e-08
7857,10,silver,4.4137157726584864e-09
7858,1,silver,118.98883025295197
7858,2,silver,10.275747962303456
7858,3,silver,0.1668123307967035
7858,4,silver,0.06923402919969261
7858,5,silver,0.0004403961522967722
7858,6,silver,7.107627196844091e-05
7858,7,silver,1.5353020466784242e-06
7858,8,silver,9.841849271852653e-07
7858,9,silver,2.9454979479393012e-08
7858,10,silver,4.445054202440533e-09
7859,1,silver,119.02016254882774
7859,2,silver,10.259885702041046
7859,3,silver,0.1665798288906482
7859,4,silver,0.06901935692333674
7859,5,silver,0.0004406502784080371
7859,6,silver,7.083779986542243e-05
7859,7,silver,1.5199153923506468e-06
7859,8,silver,9.628733716910978e-07
7859,9,silver,2.9594247755394457e-08
7859,10,silver,4.444736622307873e-09
7860,1,silver,119.06447583997962
7860,2,silver,10.302613486344594
7860,3,silver,0.16767729350806282
7860,4,silver,0.06952635781425265
